USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root          51  0.0  0.0      0     0 ?        I<   09:44   0:00 [blkcg_punt_bio]
root          53  0.0  0.0      0     0 ?        I<   09:44   0:00 [tpm_dev_wq]
root          54  0.0  0.0      0     0 ?        I<   09:44   0:00 [ata_sff]
root          55  0.0  0.0      0     0 ?        I<   09:44   0:00 [md]
root          56  0.0  0.0      0     0 ?        I<   09:44   0:00 [edac-poller]
root          58  0.0  0.0      0     0 ?        I<   09:44   0:00 [devfreq_wq]
root          59  0.0  0.0      0     0 ?        S    09:44   0:00 [watchdogd]
root          60  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/3:1H-kblockd]
root          61  0.0  0.0      0     0 ?        S    09:44   0:00 [irq/24-AMD-Vi]
root          62  0.0  0.0      0     0 ?        S    09:44   0:00 [kswapd0]
root          63  0.0  0.0      0     0 ?        S    09:44   0:00 [ecryptfs-kthread]
root          64  0.0  0.0      0     0 ?        I<   09:44   0:00 [kthrotld]
root          65  0.0  0.0      0     0 ?        I<   09:44   0:00 [acpi_thermal_pm]
root          69  0.0  0.0      0     0 ?        I<   09:44   0:00 [mld]
root          70  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/2:1H-kblockd]
root          71  0.0  0.0      0     0 ?        I<   09:44   0:00 [ipv6_addrconf]
root          79  0.0  0.0      0     0 ?        I<   09:44   0:00 [kstrp]
root          81  0.0  0.0      0     0 ?        I<   09:44   0:00 [zswap-shrink]
root          82  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/u9:0-hci0]
root          87  0.0  0.0      0     0 ?        I<   09:44   0:00 [charger_manager]
root         110  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/0:1H-kblockd]
root         122  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/1:1H-kblockd]
root         126  0.0  0.0      0     0 ?        S    09:44   0:00 [irq/30-SYNA2B36:00]
root         150  0.0  0.0      0     0 ?        S    09:44   0:00 [scsi_eh_0]
root         151  0.0  0.0      0     0 ?        I<   09:44   0:00 [scsi_tmf_0]
root         152  0.0  0.0      0     0 ?        S    09:44   0:00 [scsi_eh_1]
root         153  0.0  0.0      0     0 ?        I<   09:44   0:00 [scsi_tmf_1]
root         159  0.0  0.0      0     0 ?        I<   09:44   0:00 [rmi4-poller]
root         160  0.0  0.0      0     0 ?        S    09:44   0:00 [irq/39-i2c_hid_acpi]
root         181  0.0  0.0      0     0 ?        S    09:44   0:01 [jbd2/sda2-8]
root         182  0.0  0.0      0     0 ?        I<   09:44   0:00 [ext4-rsv-conver]
